,ImageLink,ImageScore,AnimeName
3633,https://cdn.myanimelist.net/images/anime/1669/107805l.jpg,7.98,xxxHOLiC
3634,https://cdn.myanimelist.net/images/anime/1698/109309l.jpg,7.97,Sword Art Online: Progressive Movie - Hoshi Naki Yoru no Aria
3635,https://cdn.myanimelist.net/images/anime/1084/109318l.jpg,7.97,Sword Art Online: Progressive Movie - Hoshi Naki Yoru no Aria
3636,https://cdn.myanimelist.net/images/anime/1492/110130l.jpg,7.97,Sword Art Online: Progressive Movie - Hoshi Naki Yoru no Aria
3637,https://cdn.myanimelist.net/images/anime/1802/113728l.jpg,7.97,Sword Art Online: Progressive Movie - Hoshi Naki Yoru no Aria
3638,https://cdn.myanimelist.net/images/anime/1590/116274l.jpg,7.97,Sword Art Online: Progressive Movie - Hoshi Naki Yoru no Aria
3639,https://cdn.myanimelist.net/images/anime/1954/116759l.jpg,7.97,Sword Art Online: Progressive Movie - Hoshi Naki Yoru no Aria
3640,https://cdn.myanimelist.net/images/anime/1958/119337l.jpg,7.97,Sword Art Online: Progressive Movie - Hoshi Naki Yoru no Aria
3641,https://cdn.myanimelist.net/images/anime/1778/124725l.jpg,7.97,Sword Art Online: Progressive Movie - Hoshi Naki Yoru no Aria
3642,https://cdn.myanimelist.net/images/anime/1529/119342l.jpg,7.97,Yofukashi no Uta
3643,https://cdn.myanimelist.net/images/anime/1968/120967l.jpg,7.97,Yofukashi no Uta
3644,https://cdn.myanimelist.net/images/anime/1646/121002l.jpg,7.97,Yofukashi no Uta
3645,https://cdn.myanimelist.net/images/anime/1286/122520l.jpg,7.97,Yofukashi no Uta
3646,https://cdn.myanimelist.net/images/anime/1259/123412l.jpg,7.97,Yofukashi no Uta
3647,https://cdn.myanimelist.net/images/anime/1045/123711l.jpg,7.97,Yofukashi no Uta
3648,https://cdn.myanimelist.net/images/anime/6/85548l.jpg,7.97,Yuri!!! on Ice: Yuri Plisetsky GPF in Barcelona EX - Welcome to The Madness
3649,https://cdn.myanimelist.net/images/anime/7/87387l.jpg,7.97,Yuri!!! on Ice: Yuri Plisetsky GPF in Barcelona EX - Welcome to The Madness
3650,https://cdn.myanimelist.net/images/anime/1083/94762l.jpg,7.97,Yuri!!! on Ice: Yuri Plisetsky GPF in Barcelona EX - Welcome to The Madness
3651,https://cdn.myanimelist.net/images/anime/7/74939l.jpg,7.97,Akagami no Shirayuki-hime 2nd Season
3652,https://cdn.myanimelist.net/images/anime/12/77834l.jpg,7.97,Akagami no Shirayuki-hime 2nd Season
3653,https://cdn.myanimelist.net/images/anime/1370/135891l.jpg,7.97,Atarashii Joushi wa Do Tennen
3654,https://cdn.myanimelist.net/images/anime/1630/138388l.jpg,7.97,Atarashii Joushi wa Do Tennen
3655,https://cdn.myanimelist.net/images/anime/1388/138390l.jpg,7.97,Atarashii Joushi wa Do Tennen
3656,https://cdn.myanimelist.net/images/anime/7/87905l.jpg,7.97,Code Geass: Hangyaku no Lelouch III - Oudou
3657,https://cdn.myanimelist.net/images/anime/1160/90498l.jpg,7.97,Code Geass: Hangyaku no Lelouch III - Oudou
3658,https://cdn.myanimelist.net/images/anime/1126/91344l.jpg,7.97,Code Geass: Hangyaku no Lelouch III - Oudou
3659,https://cdn.myanimelist.net/images/anime/8/2537l.jpg,7.97,Dragon Ball
3660,https://cdn.myanimelist.net/images/anime/10/5233l.jpg,7.97,Dragon Ball
3661,https://cdn.myanimelist.net/images/anime/4/6614l.jpg,7.97,Dragon Ball
3662,https://cdn.myanimelist.net/images/anime/9/18812l.jpg,7.97,Dragon Ball
3663,https://cdn.myanimelist.net/images/anime/9/21055l.jpg,7.97,Dragon Ball
3664,https://cdn.myanimelist.net/images/anime/11/32125l.jpg,7.97,Dragon Ball
3665,https://cdn.myanimelist.net/images/anime/12/40353l.jpg,7.97,Dragon Ball
3666,https://cdn.myanimelist.net/images/anime/1887/92364l.jpg,7.97,Dragon Ball
3667,https://cdn.myanimelist.net/images/anime/1425/117270l.jpg,7.97,Dragon Ball
3668,https://cdn.myanimelist.net/images/anime/8/74981l.jpg,7.97,Durarara!!x2 Ten
3669,https://cdn.myanimelist.net/images/anime/10/86614l.jpg,7.97,Durarara!!x2 Ten
3670,https://cdn.myanimelist.net/images/anime/3/86615l.jpg,7.97,Durarara!!x2 Ten
3671,https://cdn.myanimelist.net/images/anime/6/86616l.jpg,7.97,Durarara!!x2 Ten
3672,https://cdn.myanimelist.net/images/anime/12/86617l.jpg,7.97,Durarara!!x2 Ten
3673,https://cdn.myanimelist.net/images/anime/5/86618l.jpg,7.97,Durarara!!x2 Ten
3674,https://cdn.myanimelist.net/images/anime/13/86619l.jpg,7.97,Durarara!!x2 Ten
3675,https://cdn.myanimelist.net/images/anime/12/19296l.jpg,7.97,Eve no Jikan (Movie)
3676,https://cdn.myanimelist.net/images/anime/9/27711l.jpg,7.97,Eve no Jikan (Movie)
3677,https://cdn.myanimelist.net/images/anime/7/37579l.jpg,7.97,Eve no Jikan (Movie)
3678,https://cdn.myanimelist.net/images/anime/1396/96125l.jpg,7.97,Eve no Jikan (Movie)
3679,https://cdn.myanimelist.net/images/anime/1/387l.jpg,7.97,Haibane Renmei
3680,https://cdn.myanimelist.net/images/anime/9/13134l.jpg,7.97,Haibane Renmei
3681,https://cdn.myanimelist.net/images/anime/4/83371l.jpg,7.97,Haibane Renmei
3682,https://cdn.myanimelist.net/images/anime/8/84070l.jpg,7.97,Haibane Renmei
3683,https://cdn.myanimelist.net/images/anime/5/84078l.jpg,7.97,Haibane Renmei
3684,https://cdn.myanimelist.net/images/anime/5/84091l.jpg,7.97,Haibane Renmei
3685,https://cdn.myanimelist.net/images/anime/4/84092l.jpg,7.97,Haibane Renmei
3686,https://cdn.myanimelist.net/images/anime/13/84129l.jpg,7.97,Haibane Renmei
3687,https://cdn.myanimelist.net/images/anime/3/84130l.jpg,7.97,Haibane Renmei
3688,https://cdn.myanimelist.net/images/anime/7/84378l.jpg,7.97,Haibane Renmei
3689,https://cdn.myanimelist.net/images/anime/7/84379l.jpg,7.97,Haibane Renmei
3690,https://cdn.myanimelist.net/images/anime/8/84380l.jpg,7.97,Haibane Renmei
3691,https://cdn.myanimelist.net/images/anime/7/87634l.jpg,7.97,Haibane Renmei
3692,https://cdn.myanimelist.net/images/anime/1910/98848l.jpg,7.97,Haibane Renmei
3693,https://cdn.myanimelist.net/images/anime/1392/128985l.jpg,7.97,Haibane Renmei
3694,https://cdn.myanimelist.net/images/anime/1800/141656l.jpg,7.97,Haibane Renmei
3695,https://cdn.myanimelist.net/images/anime/1243/141657l.jpg,7.97,Haibane Renmei
3696,https://cdn.myanimelist.net/images/anime/1537/142388l.jpg,7.97,Haibane Renmei
3697,https://cdn.myanimelist.net/images/anime/5/89525l.jpg,7.97,IDOLiSH7 Vibrato
3698,https://cdn.myanimelist.net/images/anime/1131/90676l.jpg,7.97,IDOLiSH7 Vibrato
3699,https://cdn.myanimelist.net/images/anime/1539/98070l.jpg,7.97,IDOLiSH7 Vibrato
3700,https://cdn.myanimelist.net/images/anime/5/75510l.jpg,7.97,Koukaku Kidoutai 2.0
3701,https://cdn.myanimelist.net/images/anime/3/75608l.jpg,7.97,Koukaku Kidoutai 2.0
3702,https://cdn.myanimelist.net/images/anime/9/6766l.jpg,7.97,Mahou Shoujo Lyrical Nanoha A's
3703,https://cdn.myanimelist.net/images/anime/4/6767l.jpg,7.97,Mahou Shoujo Lyrical Nanoha A's
3704,https://cdn.myanimelist.net/images/anime/2/6769l.jpg,7.97,Mahou Shoujo Lyrical Nanoha A's
3705,https://cdn.myanimelist.net/images/anime/5/20137l.jpg,7.97,Mahou Shoujo Lyrical Nanoha A's
3706,https://cdn.myanimelist.net/images/anime/7/20205l.jpg,7.97,Mahou Shoujo Lyrical Nanoha A's
3707,https://cdn.myanimelist.net/images/anime/2/20206l.jpg,7.97,Mahou Shoujo Lyrical Nanoha A's
3708,https://cdn.myanimelist.net/images/anime/4/23326l.jpg,7.97,Mahou Shoujo Lyrical Nanoha A's
3709,https://cdn.myanimelist.net/images/anime/8/23327l.jpg,7.97,Mahou Shoujo Lyrical Nanoha A's
3710,https://cdn.myanimelist.net/images/anime/1050/98857l.jpg,7.97,Mahou Shoujo Lyrical Nanoha A's
3711,https://cdn.myanimelist.net/images/anime/1377/105412l.jpg,7.97,Maoujou de Oyasumi
3712,https://cdn.myanimelist.net/images/anime/1448/108514l.jpg,7.97,Maoujou de Oyasumi
3713,https://cdn.myanimelist.net/images/anime/1002/113760l.jpg,7.97,Maoujou de Oyasumi
3714,https://cdn.myanimelist.net/images/anime/1642/101988l.jpg,7.97,Quanzhi Gaoshou: Dianfeng Rongyao
3715,https://cdn.myanimelist.net/images/anime/1960/102480l.jpg,7.97,Quanzhi Gaoshou: Dianfeng Rongyao
3716,https://cdn.myanimelist.net/images/anime/10/75221l.jpg,7.96,Major Movie: Yuujou no Winning Shot
3717,https://cdn.myanimelist.net/images/anime/9/43291l.jpg,7.96,Nagi no Asu kara
3718,https://cdn.myanimelist.net/images/anime/7/53549l.jpg,7.96,Nagi no Asu kara
3719,https://cdn.myanimelist.net/images/anime/13/54723l.jpg,7.96,Nagi no Asu kara
3720,https://cdn.myanimelist.net/images/anime/3/54913l.jpg,7.96,Nagi no Asu kara
3721,https://cdn.myanimelist.net/images/anime/8/56441l.jpg,7.96,Nagi no Asu kara
3722,https://cdn.myanimelist.net/images/anime/5/59353l.jpg,7.96,Nagi no Asu kara
3723,https://cdn.myanimelist.net/images/anime/12/59439l.jpg,7.96,Nagi no Asu kara
3724,https://cdn.myanimelist.net/images/anime/8/59471l.jpg,7.96,Nagi no Asu kara
3725,https://cdn.myanimelist.net/images/anime/10/18671l.jpg,7.96,Ookiku Furikabutte: Natsu no Taikai-hen
3726,https://cdn.myanimelist.net/images/anime/9/26155l.jpg,7.96,Ookiku Furikabutte: Natsu no Taikai-hen
3727,https://cdn.myanimelist.net/images/anime/12/26156l.jpg,7.96,Ookiku Furikabutte: Natsu no Taikai-hen
3728,https://cdn.myanimelist.net/images/anime/13/65505l.jpg,7.96,Ookiku Furikabutte: Natsu no Taikai-hen
3729,https://cdn.myanimelist.net/images/anime/3/79236l.jpg,7.96,ReLIFE
3730,https://cdn.myanimelist.net/images/anime/3/82149l.jpg,7.96,ReLIFE
3731,https://cdn.myanimelist.net/images/anime/2/82150l.jpg,7.96,ReLIFE
3732,https://cdn.myanimelist.net/images/anime/12/82151l.jpg,7.96,ReLIFE
3733,https://cdn.myanimelist.net/images/anime/1/401l.jpg,7.96,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen
3734,https://cdn.myanimelist.net/images/anime/13/28895l.jpg,7.96,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen
3735,https://cdn.myanimelist.net/images/anime/1971/90877l.jpg,7.96,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen
3736,https://cdn.myanimelist.net/images/anime/1421/92658l.jpg,7.96,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen
3737,https://cdn.myanimelist.net/images/anime/1489/120837l.jpg,7.96,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen
3738,https://cdn.myanimelist.net/images/anime/8/81473l.jpg,7.96,Youjo Senki
3739,https://cdn.myanimelist.net/images/anime/5/82890l.jpg,7.96,Youjo Senki
3740,https://cdn.myanimelist.net/images/anime/2/18409l.jpg,7.96,Heartcatch Precure!
3741,https://cdn.myanimelist.net/images/anime/7/22401l.jpg,7.96,Heartcatch Precure!
3742,https://cdn.myanimelist.net/images/anime/5/25603l.jpg,7.96,Heartcatch Precure!
3743,https://cdn.myanimelist.net/images/anime/9/25914l.jpg,7.96,Heartcatch Precure!
3744,https://cdn.myanimelist.net/images/anime/2/25915l.jpg,7.96,Heartcatch Precure!
3745,https://cdn.myanimelist.net/images/anime/5/25916l.jpg,7.96,Heartcatch Precure!
3746,https://cdn.myanimelist.net/images/anime/6/26866l.jpg,7.96,Heartcatch Precure!
3747,https://cdn.myanimelist.net/images/anime/12/28477l.jpg,7.96,Heartcatch Precure!
3748,https://cdn.myanimelist.net/images/anime/3/28478l.jpg,7.96,Heartcatch Precure!
3749,https://cdn.myanimelist.net/images/anime/3/88622l.jpg,7.96,Heartcatch Precure!
3750,https://cdn.myanimelist.net/images/anime/1051/94775l.jpg,7.96,Heartcatch Precure!
3751,https://cdn.myanimelist.net/images/anime/1560/99904l.jpg,7.96,High Score Girl II
3752,https://cdn.myanimelist.net/images/anime/1081/102946l.jpg,7.96,High Score Girl II
3753,https://cdn.myanimelist.net/images/anime/1387/98053l.jpg,7.96,High Score Girl: Extra Stage
3754,https://cdn.myanimelist.net/images/anime/1057/111384l.jpg,7.96,High Score Girl: Extra Stage
3755,https://cdn.myanimelist.net/images/anime/1/2212l.jpg,7.96,Hokuto no Ken
3756,https://cdn.myanimelist.net/images/anime/8/18182l.jpg,7.96,Hokuto no Ken
3757,https://cdn.myanimelist.net/images/anime/8/18502l.jpg,7.96,Hokuto no Ken
3758,https://cdn.myanimelist.net/images/anime/4/24551l.jpg,7.96,Hokuto no Ken
3759,https://cdn.myanimelist.net/images/anime/10/51821l.jpg,7.96,Hokuto no Ken
3760,https://cdn.myanimelist.net/images/anime/12/77059l.jpg,7.96,Hokuto no Ken
3761,https://cdn.myanimelist.net/images/anime/1317/92931l.jpg,7.96,Hokuto no Ken
3762,https://cdn.myanimelist.net/images/anime/1563/97108l.jpg,7.96,Hokuto no Ken
3763,https://cdn.myanimelist.net/images/anime/1349/109614l.jpg,7.96,Hokuto no Ken
3764,https://cdn.myanimelist.net/images/anime/8/9171l.jpg,7.95,Aria the Origination: Sono Choppiri Himitsu no Basho ni...
3765,https://cdn.myanimelist.net/images/anime/5/11078l.jpg,7.95,Aria the Origination: Sono Choppiri Himitsu no Basho ni...
3766,https://cdn.myanimelist.net/images/anime/4/14304l.jpg,7.95,Aria the Origination: Sono Choppiri Himitsu no Basho ni...
3767,https://cdn.myanimelist.net/images/anime/11/15053l.jpg,7.95,Aria the Origination: Sono Choppiri Himitsu no Basho ni...
3768,https://cdn.myanimelist.net/images/anime/1/996l.jpg,7.95,Bishoujo Senshi Sailor Moon: Sailor Stars
3769,https://cdn.myanimelist.net/images/anime/6/78692l.jpg,7.95,Bishoujo Senshi Sailor Moon: Sailor Stars
3770,https://cdn.myanimelist.net/images/anime/1063/92254l.jpg,7.95,Bishoujo Senshi Sailor Moon: Sailor Stars
3771,https://cdn.myanimelist.net/images/anime/1099/92344l.jpg,7.95,Bishoujo Senshi Sailor Moon: Sailor Stars
3772,https://cdn.myanimelist.net/images/anime/1887/101163l.jpg,7.95,Bishoujo Senshi Sailor Moon: Sailor Stars
3773,https://cdn.myanimelist.net/images/anime/1645/105992l.jpg,7.95,Bishoujo Senshi Sailor Moon: Sailor Stars
3774,https://cdn.myanimelist.net/images/anime/1804/105993l.jpg,7.95,Bishoujo Senshi Sailor Moon: Sailor Stars
3775,https://cdn.myanimelist.net/images/anime/1273/114597l.jpg,7.95,Bishoujo Senshi Sailor Moon: Sailor Stars
3776,https://cdn.myanimelist.net/images/anime/1998/141692l.jpg,7.95,Bishoujo Senshi Sailor Moon: Sailor Stars
3777,https://cdn.myanimelist.net/images/anime/1234/132925l.jpg,7.95,Blue Archive the Animation
3778,https://cdn.myanimelist.net/images/anime/1724/140987l.jpg,7.95,Blue Archive the Animation
3779,https://cdn.myanimelist.net/images/anime/1739/140995l.jpg,7.95,Blue Archive the Animation
3780,https://cdn.myanimelist.net/images/anime/1962/100076l.jpg,7.95,Boku no Hero Academia the Movie 2: Heroes:Rising
3781,https://cdn.myanimelist.net/images/anime/1010/101950l.jpg,7.95,Boku no Hero Academia the Movie 2: Heroes:Rising
3782,https://cdn.myanimelist.net/images/anime/1103/101956l.jpg,7.95,Boku no Hero Academia the Movie 2: Heroes:Rising
3783,https://cdn.myanimelist.net/images/anime/1176/101963l.jpg,7.95,Boku no Hero Academia the Movie 2: Heroes:Rising
3784,https://cdn.myanimelist.net/images/anime/1019/103292l.jpg,7.95,Boku no Hero Academia the Movie 2: Heroes:Rising
3785,https://cdn.myanimelist.net/images/anime/1712/111481l.jpg,7.95,Boku no Hero Academia the Movie 2: Heroes:Rising
3786,https://cdn.myanimelist.net/images/anime/1648/91462l.jpg,7.95,Girls & Panzer: Saishuushou Part 1
3787,https://cdn.myanimelist.net/images/anime/1859/91463l.jpg,7.95,Girls & Panzer: Saishuushou Part 1
3788,https://cdn.myanimelist.net/images/anime/1307/117185l.jpg,7.95,Girls & Panzer: Saishuushou Part 1
3789,https://cdn.myanimelist.net/images/anime/6/4908l.jpg,7.95,Kanon (2006)
3790,https://cdn.myanimelist.net/images/anime/5/67541l.jpg,7.95,Kanon (2006)
3791,https://cdn.myanimelist.net/images/anime/3/73880l.jpg,7.95,Kanon (2006)
3792,https://cdn.myanimelist.net/images/anime/13/78922l.jpg,7.95,Kanon (2006)
3793,https://cdn.myanimelist.net/images/anime/1685/121655l.jpg,7.95,Kanon (2006)
3794,https://cdn.myanimelist.net/images/anime/1362/128746l.jpg,7.95,Kanon (2006)
3795,https://cdn.myanimelist.net/images/anime/13/17630l.jpg,7.95,Kobato.
3796,https://cdn.myanimelist.net/images/anime/9/19685l.jpg,7.95,Kobato.
3797,https://cdn.myanimelist.net/images/anime/12/19686l.jpg,7.95,Kobato.
3798,https://cdn.myanimelist.net/images/anime/10/21518l.jpg,7.95,Kobato.
3799,https://cdn.myanimelist.net/images/anime/4/22705l.jpg,7.95,Kobato.
3800,https://cdn.myanimelist.net/images/anime/2/22908l.jpg,7.95,Kobato.
3801,https://cdn.myanimelist.net/images/anime/7/35387l.jpg,7.95,Kobato.
3802,https://cdn.myanimelist.net/images/anime/3/35389l.jpg,7.95,Kobato.
3803,https://cdn.myanimelist.net/images/anime/8/79838l.jpg,7.95,Kobato.
3804,https://cdn.myanimelist.net/images/anime/6/17571l.jpg,7.95,Kurenai no Buta
3805,https://cdn.myanimelist.net/images/anime/3/41349l.jpg,7.95,Kurenai no Buta
3806,https://cdn.myanimelist.net/images/anime/1031/138707l.jpg,7.95,Kurenai no Buta
3807,https://cdn.myanimelist.net/images/anime/1728/138709l.jpg,7.95,Kurenai no Buta
3808,https://cdn.myanimelist.net/images/anime/3/54465l.jpg,7.95,Noragami
3809,https://cdn.myanimelist.net/images/anime/1009/98400l.jpg,7.95,Noragami
3810,https://cdn.myanimelist.net/images/anime/1886/128266l.jpg,7.95,Noragami
3811,https://cdn.myanimelist.net/images/anime/2/39631l.jpg,7.95,Sakasama no Patema
3812,https://cdn.myanimelist.net/images/anime/2/51119l.jpg,7.95,Sakasama no Patema
3813,https://cdn.myanimelist.net/images/anime/12/52415l.jpg,7.95,Sakasama no Patema
3814,https://cdn.myanimelist.net/images/anime/1324/124595l.jpg,7.95,Sakasama no Patema
3815,https://cdn.myanimelist.net/images/anime/1715/93530l.jpg,7.95,Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen
3816,https://cdn.myanimelist.net/images/anime/1604/93531l.jpg,7.95,Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen
3817,https://cdn.myanimelist.net/images/anime/10/53573l.jpg,7.95,Takarajima
3818,https://cdn.myanimelist.net/images/anime/11/56123l.jpg,7.95,Takarajima
3819,https://cdn.myanimelist.net/images/anime/9/88874l.jpg,7.95,Takarajima
3820,https://cdn.myanimelist.net/images/anime/1072/96839l.jpg,7.95,Takarajima
3821,https://cdn.myanimelist.net/images/anime/1287/98421l.jpg,7.95,Takarajima
3822,https://cdn.myanimelist.net/images/anime/1034/134676l.jpg,7.95,Takarajima
3823,https://cdn.myanimelist.net/images/anime/9/87142l.jpg,7.95,Tate no Yuusha no Nariagari
3824,https://cdn.myanimelist.net/images/anime/1659/93564l.jpg,7.95,Tate no Yuusha no Nariagari
3825,https://cdn.myanimelist.net/images/anime/1068/97169l.jpg,7.95,Tate no Yuusha no Nariagari
3826,https://cdn.myanimelist.net/images/anime/1237/100250l.jpg,7.95,Tate no Yuusha no Nariagari
3827,https://cdn.myanimelist.net/images/anime/1490/101365l.jpg,7.95,Tate no Yuusha no Nariagari
3828,https://cdn.myanimelist.net/images/anime/1452/101393l.jpg,7.95,Tate no Yuusha no Nariagari
3829,https://cdn.myanimelist.net/images/anime/1905/106108l.jpg,7.95,Tate no Yuusha no Nariagari
3830,https://cdn.myanimelist.net/images/anime/9/7525l.jpg,7.95,Tennis no Oujisama: Zenkoku Taikai-hen - Final
3831,https://cdn.myanimelist.net/images/anime/10/11393l.jpg,7.95,Tennis no Oujisama: Zenkoku Taikai-hen - Final
3832,https://cdn.myanimelist.net/images/anime/1975/110156l.jpg,7.95,Tennis no Oujisama: Zenkoku Taikai-hen - Final
3833,https://cdn.myanimelist.net/images/anime/1142/133867l.jpg,7.95,Tennis no Oujisama: Zenkoku Taikai-hen - Final
3834,https://cdn.myanimelist.net/images/anime/1498/134886l.jpg,7.95,Wind Breaker
3835,https://cdn.myanimelist.net/images/anime/1050/139253l.jpg,7.95,Wind Breaker
3836,https://cdn.myanimelist.net/images/anime/1655/139255l.jpg,7.95,Wind Breaker
3837,https://cdn.myanimelist.net/images/anime/1871/141815l.jpg,7.95,Wind Breaker
3838,https://cdn.myanimelist.net/images/anime/1438/141816l.jpg,7.95,Wind Breaker
3839,https://cdn.myanimelist.net/images/anime/8/65541l.jpg,7.95,Working!!!
3840,https://cdn.myanimelist.net/images/anime/5/71946l.jpg,7.95,Working!!!
3841,https://cdn.myanimelist.net/images/anime/7/73886l.jpg,7.95,Working!!!
3842,https://cdn.myanimelist.net/images/anime/12/8520l.jpg,7.94,Tekkon Kinkreet
3843,https://cdn.myanimelist.net/images/anime/13/21927l.jpg,7.94,Tekkon Kinkreet
3844,https://cdn.myanimelist.net/images/anime/8/21928l.jpg,7.94,Tekkon Kinkreet
3845,https://cdn.myanimelist.net/images/anime/12/21930l.jpg,7.94,Tekkon Kinkreet
3846,https://cdn.myanimelist.net/images/anime/12/44976l.jpg,7.94,Tekkon Kinkreet
3847,https://cdn.myanimelist.net/images/anime/1275/95233l.jpg,7.94,Wotaku ni Koi wa Muzukashii OVA
3848,https://cdn.myanimelist.net/images/anime/1093/96945l.jpg,7.94,Wotaku ni Koi wa Muzukashii OVA
3849,https://cdn.myanimelist.net/images/anime/1175/109821l.jpg,7.94,Wotaku ni Koi wa Muzukashii OVA
3850,https://cdn.myanimelist.net/images/anime/1569/109840l.jpg,7.94,Wotaku ni Koi wa Muzukashii OVA
3851,https://cdn.myanimelist.net/images/anime/1892/111383l.jpg,7.94,Wotaku ni Koi wa Muzukashii OVA
3852,https://cdn.myanimelist.net/images/anime/1827/116824l.jpg,7.94,Wotaku ni Koi wa Muzukashii OVA
3853,https://cdn.myanimelist.net/images/anime/1715/117485l.jpg,7.94,Wotaku ni Koi wa Muzukashii OVA
3854,https://cdn.myanimelist.net/images/anime/8/3552l.jpg,7.94,Bleach
3855,https://cdn.myanimelist.net/images/anime/2/19747l.jpg,7.94,Bleach
3856,https://cdn.myanimelist.net/images/anime/3/20349l.jpg,7.94,Bleach
3857,https://cdn.myanimelist.net/images/anime/9/21683l.jpg,7.94,Bleach
3858,https://cdn.myanimelist.net/images/anime/3/24168l.jpg,7.94,Bleach
3859,https://cdn.myanimelist.net/images/anime/12/29773l.jpg,7.94,Bleach
3860,https://cdn.myanimelist.net/images/anime/3/40451l.jpg,7.94,Bleach
3861,https://cdn.myanimelist.net/images/anime/2/78197l.jpg,7.94,Bleach
3862,https://cdn.myanimelist.net/images/anime/1957/107460l.jpg,7.94,Bleach
3863,https://cdn.myanimelist.net/images/anime/1931/134422l.jpg,7.94,Bleach
3864,https://cdn.myanimelist.net/images/anime/1489/140535l.jpg,7.94,Bleach
3865,https://cdn.myanimelist.net/images/anime/1782/142056l.jpg,7.94,Bleach
3866,https://cdn.myanimelist.net/images/anime/1527/97247l.jpg,7.94,Fate/Grand Order: Zettai Majuu Sensen Babylonia
3867,https://cdn.myanimelist.net/images/anime/1931/100029l.jpg,7.94,Fate/Grand Order: Zettai Majuu Sensen Babylonia
3868,https://cdn.myanimelist.net/images/anime/1264/100038l.jpg,7.94,Fate/Grand Order: Zettai Majuu Sensen Babylonia
3869,https://cdn.myanimelist.net/images/anime/1194/103420l.jpg,7.94,Fate/Grand Order: Zettai Majuu Sensen Babylonia
3870,https://cdn.myanimelist.net/images/anime/1156/104723l.jpg,7.94,Fate/Grand Order: Zettai Majuu Sensen Babylonia
3871,https://cdn.myanimelist.net/images/anime/1899/105108l.jpg,7.94,Fate/Grand Order: Zettai Majuu Sensen Babylonia
3872,https://cdn.myanimelist.net/images/anime/1/122l.jpg,7.94,Full Moon wo Sagashite
3873,https://cdn.myanimelist.net/images/anime/9/6265l.jpg,7.94,Full Moon wo Sagashite
3874,https://cdn.myanimelist.net/images/anime/5/8461l.jpg,7.94,Full Moon wo Sagashite
3875,https://cdn.myanimelist.net/images/anime/6/21174l.jpg,7.94,Full Moon wo Sagashite
3876,https://cdn.myanimelist.net/images/anime/4/73411l.jpg,7.94,Full Moon wo Sagashite
3877,https://cdn.myanimelist.net/images/anime/1900/99154l.jpg,7.94,Full Moon wo Sagashite
3878,https://cdn.myanimelist.net/images/anime/1125/107917l.jpg,7.94,Full Moon wo Sagashite
3879,https://cdn.myanimelist.net/images/anime/12/78453l.jpg,7.94,Hikaru no Go: Hokuto Hai e no Michi
3880,https://cdn.myanimelist.net/images/anime/3/77176l.jpg,7.94,Kidou Senshi Gundam Thunderbolt
3881,https://cdn.myanimelist.net/images/anime/2/77798l.jpg,7.94,Kidou Senshi Gundam Thunderbolt
3882,https://cdn.myanimelist.net/images/anime/8/79668l.jpg,7.94,Kidou Senshi Gundam Thunderbolt
3883,https://cdn.myanimelist.net/images/anime/2/79823l.jpg,7.94,Kidou Senshi Gundam Thunderbolt: December Sky
3884,https://cdn.myanimelist.net/images/anime/1164/107309l.jpg,7.94,Kidou Senshi Gundam Thunderbolt: December Sky
3885,https://cdn.myanimelist.net/images/anime/1973/133295l.jpg,7.94,Kidou Senshi Gundam: Suisei no Majo Season 2
3886,https://cdn.myanimelist.net/images/anime/1400/134715l.jpg,7.94,Kidou Senshi Gundam: Suisei no Majo Season 2
3887,https://cdn.myanimelist.net/images/anime/1023/134768l.jpg,7.94,Kidou Senshi Gundam: Suisei no Majo Season 2
3888,https://cdn.myanimelist.net/images/anime/10/3741l.jpg,7.94,Kindaichi Shounen no Jikenbo
3889,https://cdn.myanimelist.net/images/anime/1127/115908l.jpg,7.94,Kindaichi Shounen no Jikenbo
3890,https://cdn.myanimelist.net/images/anime/1702/120440l.jpg,7.94,Kindaichi Shounen no Jikenbo
3891,https://cdn.myanimelist.net/images/anime/4/84816l.jpg,7.94,Kobayashi-san Chi no Maid Dragon
3892,https://cdn.myanimelist.net/images/anime/2/84817l.jpg,7.94,Kobayashi-san Chi no Maid Dragon
3893,https://cdn.myanimelist.net/images/anime/5/85434l.jpg,7.94,Kobayashi-san Chi no Maid Dragon
3894,https://cdn.myanimelist.net/images/anime/1419/110212l.jpg,7.94,Kobayashi-san Chi no Maid Dragon
3895,https://cdn.myanimelist.net/images/anime/1896/110213l.jpg,7.94,Kobayashi-san Chi no Maid Dragon
3896,https://cdn.myanimelist.net/images/anime/1235/110214l.jpg,7.94,Kobayashi-san Chi no Maid Dragon
3897,https://cdn.myanimelist.net/images/anime/1941/110215l.jpg,7.94,Kobayashi-san Chi no Maid Dragon
3898,https://cdn.myanimelist.net/images/anime/1508/110216l.jpg,7.94,Kobayashi-san Chi no Maid Dragon
3899,https://cdn.myanimelist.net/images/anime/1071/105694l.jpg,7.94,Love Live! Superstar!!
